"GROUP_ID"	"Book"	"QUOTE_TRANSCRIPTION"	"start"	"end"	"Date (earliest)"	"Date (display)"	"Date (latest)"	"LIST"	"PERSON"	"Uncertain Book"	"Uncertain date"	"Agent (by hand of)"	"Uncertain Person"	"Partial"
"dc20afac-e1e8-4f7e-9b71-12bedb74bbd6"	"Cleopatra EI"	"(? of fols 183-87, art. 41) ? James I, ¢.1615-17 (93.3: ? this)"	"1455"	"1525"	"1615"	"1616"	"1617"	"93.3"	"James I"	""	""	""	"?"	"? of fols 183-87, art. 41"
"dc3172ca-85d3-4724-bd1c-f4be4da9f92f"	"Vespasian DXXI"	"(of at least the same folios) Tate, before 1617 (111.7)"	"1076"	"1132"	""	"1617"	"1617"	"111.7"	"Francis Tate"	""	""	""	""	"of at least the same folios"
"dc4b0db8-3958-4e91-84a6-3defb36d012c"	"Vespasian CXII"	"Ralph Winwood"	"243"	"255"	"1615"	"1616"	"1617"	"105.1"	"Ralph Winwood"	""	""	""	""	""
"dcc9cd62-098f-48f0-af33-cdbec800d8f2"	"Vespasian BXIX"	"Richard Bancroft, 1607-10, by hand of Zachariah Pasfeild (30.5. Bancroft’s name is an addition to the list of archbishops on fol. 232y, art. 5)"	"471"	"627"	"1607"	"1608"	"1610"	"30.5"	"Richard Bancroft"	""	""	"Zachariah Pasfeild"	""	""
"dd0340f0-d15a-490e-b07f-9f6fa9d68040"	"Caligula EIX"	"Thomas Wilson"	"302"	"315"	"1612"	"1613"	"1614"	"35.1"	"Thomas Wilson"	" parts of Caligula EIX, Caligula EVIII and X"	""	""	""	"? parts of this, Calig. EVIII and X"
"dd9eb4c0-6009-4d8e-9544-679d147b3b52"	"Vespasian AI"	"James Ussher, 1625, one of four psalters borrowed Gul. C.III, fol. 383)."	"999"	"1076"	"1625"	"1625"	"1625"	""	"James Ussher"	""	""	""	""	""
"ddb5d372-4552-4099-b5ca-2f5d0c38eeca"	"Titus BXIII"	"William Camden"	"212"	"225"	"1606"	"1606"	"1606"	"10.7"	"William Camden"	""	""	""	""	""
"ddc45c69-3020-4ea9-a479-413a1efdf1ce"	"Titus AI"	"Edward Coke"	"863"	"874"	"1611"	"1612"	"1613"	"53.4"	"Edward Coke"	"Titus AI |  Dom. XV"	""	""	""	""
"de3d1581-9dc6-4870-afe4-7bba1fa10abe"	"Claudius DI"	"Augustine Baker, after 1621 (6018, no. 307)."	"311"	"354"	"1621"	"1621"	""	"(6018, no. 307"	"Augustine Baker"	""	""	""	""	""
"de4ede9d-2a15-4414-980d-706ac3ceae74"	"Julius CIV"	"Bulstrode Whitelocke, 1652 (235.1)"	"142"	"176"	"1652"	"1652"	"1652"	"235.1"	"Bulstrode Whitelocke"	""	""	""	""	""
"de61e13c-513c-41be-9f39-46272a321498"	"Caligula EI"	"(? distrib- uted in Calig. D.VI-E.IV) John Selden, 1621 (2.86)."	"388"	"456"	"1621"	"1621"	"1621"	"2.86"	"John Selden"	""	""	""	""	""
"dea99efd-5b50-4312-9ceb-ccc85494d1f5"	"Otho AIX"	"Patrick Young, ¢.1616 (49.30, 134.8)"	"533"	"570"	"1615"	"1616"	"1617"	"49.30, 134.8"	"Patrick Young"	""	""	""	""	""
"dec92905-100e-4233-ad9d-69dd943ad6a9"	"Vespasian AV"	"(of fols 3-92, art. I) St Lo Kniveton, by 1615 (16.5, 45.3)."	"1013"	"1072"	""	"1615"	"1615"	"16.5, 45.3"	"St Lo Kniveton"	""	""	""	""	"of fols 3-92, art. I"
"def72e87-a4ca-432e-8fba-bba92d938252"	"Titus EXIII"	"John Selden"	"141"	"151"	"1639"	"1640"	"1641"	"209.8"	"John Selden"	""	""	""	""	""
"defb578f-e6d4-4712-9613-f0c27480d1dc"	"Tiberius AVI"	"unnamed borrower, possibly George Buc"	"685"	"723"	"1611"	"1611"	""	"69.2"	"unidentified borrower"	""	""	""	"?"	""
"df2a0303-78aa-4b95-8bed-62094c5a18a3"	"Nero DV"	"William Watts, by 1640 (see the preface to his edition of Matthew Paris, Historia major (London, 1640), for which the manuscript was used)."	"530"	"688"	""	"1640"	"1640"	""	"William Watts"	""	""	""	""	""
"dfdca6eb-14f0-410d-be29-757adb59c68e"	"Otho EVII"	"Wilson, by 1617 (111.15)"	"402"	"426"	""	"1617"	"1617"	"111.15"	"Thomas Wilson"	""	""	""	""	""
"e0542797-6754-466b-bf5b-fdedf4a61b4b"	"Nero AI"	"Tate"	"1506"	"1509"	""	"1617"	"1617"	"111.8"	"Francis Tate"	""	""	""	""	""
"e0e33af9-b75f-4567-bbf4-41571e99c610"	"Claudius CIV"	"Bowyer, ¢.1612 (13.5, 36.7),"	"579"	"606"	"1611"	"1612"	"1613"	"13.5, 36.7"	"Robert Bowyer"	""	""	""	""	""
"e0ea468f-2fa7-42d4-aee8-450061628acb"	"Tiberius AXIII"	"William Camden"	"352"	"365"	""	"1616"	"1616"	"111.10"	"William Camden"	""	""	""	""	""
"e0edfc50-01e5-4269-a325-f07010f08594"	"Galba BI"	"John Selden, 1621 (2.87: ? distributed in Galba B.I-XID)"	"244"	"319"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"e281c65c-592d-41ab-91f3-5e24ca29ba7a"	"Cleopatra CVII"	"Thomas Ham[p]son, ? 1640 (193.1)"	"331"	"383"	"1640"	"1640"	"1640"	"193.1"	"Thomas Ham[p]son"	""	""	""	""	""
"e3ad5a3a-30a2-4211-80f4-fbaf4413cf24"	"Nero DII"	"Richard Bancroft"	"2475"	"2490"	"1608"	"1608"	"1608"	"29.19"	"Richard Bancroft"	""	""	"Zachariah Pasfeild"	""	""
"e4a72bbd-9560-4449-8d40-d3dd34cad20d"	"Vitellius DII"	"Simonds D’Ewes, 1626 (82.30: this or Claud. D.VI)"	"519"	"569"	"1626"	"1626"	"1626"	"(82.30"	"Simonds D’Ewes"	"Vitellius DII | Claud. D.VI"	""	""	""	""
"e4d8e7d4-7266-49ff-a9ff-0425d5b3b625"	"Otho BXI"	"Abraham Wheloe, 1639 (190.2. In March 1640 Wheloc asked for a six-month extension of this loan: Jul. F.VI, fol. 128, art. 69. The manuscript was used by hinvin his Historiae ecclesiasticae gentis Anglorum (Cambridge, 1643): Ker, Catalogue of Anglo-Saxon MSS, no. 180.)"	"508"	"827"	"1639"	"1639"	"1639"	"190.2"	"Abraham Wheloc"	""	""	""	""	""
"e4f7a522-13a5-44f7-a324-68f1e0a84719"	"Julius FVI"	"Henry Howard, after Christmas 1604 (129.16: ? parts of this, Calig. B.IV, C.I-III, and IX)"	"511"	"603"	"1604"	"1604"	""	"129.16"	"Henry Howard"	""	""	""	""	"? parts of this, Calig. B.IV, C.I-III, and IX"
"e5099231-c614-4c92-be3b-414e96f715b7"	"Tiberius B1"	"Gerard Langbaine"	"1152"	"1167"	"1655"	"1655"	"1655"	"258.1"	"Gerard Langbaine"	""	""	"William Dugdale"	""	""
"e5937567-024f-465f-bb22-4eddacc1ec6e"	"Caligula DXI"	"(of part of this and Calig. D.X) Edward Herbert, 1636 (117.7 and 119.2)."	"591"	"694"	"1636"	"1636"	"1636"	"117.7 and 119.2"	"Edward Herbert"	""	""	""	""	""
"e5cfd20a-72c0-4222-813f-6b3cce735c24"	"Augustus I.II33"	"John Harington"	"211"	"224"	"1610"	"1611"	"1612"	"43.1"	"John Harington"	""	""	""	""	""
"e5e1410f-7c5f-4fa0-8de1-be5df74219ae"	"Titus DI"	"George Abbot"	"181"	"192"	"1611"	"1611"	"1611"	"31.1"	"George Abbot"	"Titus DI, Titus D-XIX | Dublin, Trinity College, MS 244 (C.3.12), |  N|wich, Castle Museum, MS 158.926/4g3"	""	""	""	""
"e5f0857c-4c17-46c2-8fa7-df5e7ab929f9"	"Caligula CI"	"Henry Howard, after Christmas 1604 (129.16: ? parts of this, Jul. F.VI, Calig. B.IV, C.II-III, and IX)."	"390"	"514"	"1604"	"1604"	""	"129.16"	"Henry Howard"	"parts of Caligula CI, Julius F.VI, Caligula B.IV, C.II-III, and IX"	""	""	""	""
"e63b6bc2-a010-4dca-a8af-6a2037c84dc8"	"Vespasian AVI"	"Lord William Howard and Nicholas Roscarrock, 1607 or after (20.4: (1) this or Tit. A.I, or (2) Dom. XV)"	"788"	"903"	"1607"	"1607"	""	"20.4"	"Lord William Howard|Nicholas Roscarrock"	"Titus AI | Vespasian A-VI, |  Dom. XV"	""	""	""	""
"e66c4c19-01dc-4f16-8d62-454007693cad"	"Faustina BI"	"Richard Bancroft"	"501"	"517"	"1608"	"1608"	"1608"	"29.10"	"Richard Bancroft"	"Faustina BI, Claud. B.II, Vitellius E.XI, Vespasian FXII | Titus D.XI"	""	"John Pory"	""	""
"e6ec2cc8-1924-4a52-8090-1875f8d7305b"	"Nero AXVI"	"Bancroft"	"326"	"333"	"1608"	"1608"	"1608"	"29.21"	"Richard Bancroft"	"Nero AXVI + Nero A-XV, Titus A.I | Dom. XV, |  Otho E.V"	""	"Pasfeild"	""	"1) fols 1-92, art. 1, of this + Nero A-XV, Tit. A.I or Dom. XV, or (2) Otho E.V"
"e6fef291-65f1-4f7e-8c0f-1793e8704339"	"Caligula DX"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, c.1605-12 (12.1)"	"336"	"442"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	"? distributed in Calig. D.VI-E.V"
"e710d529-6ddf-465a-969c-efc6165833e6"	"Galba BVIII"	"Bulstrode Whitelocke, 1652 (231.7)"	"272"	"305"	"1652"	"1652"	"1652"	"231.7"	"Bulstrode Whitelocke"	""	""	""	""	""
"e78cbdba-e6df-4498-acb9-4a6e41045054"	"Caligula DVI"	"(? distrib- uted in Calig. D.VI-E.IV) John Selden, 1621 (2.86)"	"402"	"471"	"1621"	"1621"	"1621"	"2.86"	"John Selden"	""	""	""	""	""
"e7a9c0aa-1db6-4138-ba74-41de5169b73e"	"Tiberius CXI"	"Francis Tate"	"388"	"399"	"1612"	"1614"	"1616"	"73.1"	"Francis Tate"	""	""	""	""	""
"e7b43456-7c90-4d40-a6ec-e3ef19d8aea2"	"Tiberius BIV"	"(of at least fols 3-86, 88-90, art. 1, first part of art. 2, art. 3)"	"458"	"525"	""	"1612"	"1612"	"(22.5"	"Francis Tate"	""	""	""	""	"(of at least fols 3-86, 88-90, art. 1, first part of art. 2, art. 3)"
"e7d89d2d-fe6b-49ad-af2c-2c24d29cfebd"	"Claudius DII"	"Henry Spelman"	"1604"	"1618"	"1614"	"1615"	"1616"	"46.4"	"Henry Spelman"	"Claudius DII | Titus A.XXVID"	""	""	""	""
"e8452d5c-7c31-4cb8-a8d1-297171fe565d"	"Galba BIV"	"John Selden, 1621 (2.87: ? distributed in Galba B.I-XI1)"	"204"	"269"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"e880562e-2c2e-4993-a109-d9d8687c0148"	"Cleopatra FII"	"Peter Balle, 1640 (205.3)"	"1001"	"1044"	"1640"	"1640"	"1640"	"205.3"	"Peter Balle"	""	""	""	""	""
"e882f792-5e6a-48c0-81f7-1b2e944c4f3f"	"Tiberius AXV"	"Christopher Hatton, 1639 (165: this or Vesp. A-XIV)"	"1066"	"1118"	"1639"	"1639"	"1639"	"165"	"Christopher Hatton"	"his | Vespasian A-XIV"	""	""	""	""
"e88473cc-251e-4046-ae98-c5c08829af8f"	"Tiberius CV"	"Fitton"	"1146"	"1151"	"1653"	"1653"	"1653"	"239"	"Fitton"	""	""	""	""	""
"e8d8d00b-c025-48f3-9400-d2142cb40d1c"	"Tiberius AXIII"	"John Selden, 1616 or before (111.10)"	"306"	"342"	""	"1616"	"1616"	""	""	""	""	""	""	""
"ea4a17aa-9313-4d2d-be8d-f56951b29796"	"Faustina CV"	"Arthur Agarde,"	"639"	"652"	"1612"	"1613"	"1615"	"71.33"	"Arthur Agarde"	""	""	""	""	""
"ea4ac9b6-189f-4784-ab71-a02813a15865"	"Titus CI"	"Henry Hyde"	"1538"	"1559"	"1691"	"1691"	"1691"	"Bodl., MS Smith 58 (SC 15665), pp. 130, 131"	"Henry Hyde"	""	""	""	""	""
"eb2a4dbf-cfb9-4b95-a8cb-d8ea450000ea"	"Otho EIV"	"Nicholas Gilborne"	"163"	"195"	""	"1611"	"1611"	"56.2"	"Nicholas Gilborne"	""	""	""	""	""
"eb5d1c4f-071f-4759-807f-d8fea4ba65a4"	"Titus BXIII"	"? George Carew (d. 1629), c.1618 (Vesp. F.XIII, no. 324: this or Tit. BX. The Vesp. letter is undated but refers to Carew’s service for the king in Ireland about eight years previously. After having served Elizabeth as President of Munster until 1603, he was sent to Ireland only once, in 1610, by James I.)"	"370"	"756"	"1617"	"1618"	"1619"	"Vesp. F.XIII, no. 324"	"George Carew"	"Titus BX | Titus B.XIII."	""	""	"?"	""
"ebb46dac-ba09-4a0e-8058-0fd8ca463a7c"	"Tiberius AX"	"William Camden"	"224"	"237"	"1606"	"1606"	"1606"	"10.12"	"William Camden"	""	""	""	""	""
"ec26530d-f69a-4ca1-9164-254901a50849"	"Otho EXI"	"John Dodderidge, ? 1609 (Jul. C.III, fol. 150: ? this)"	"589"	"657"	"1609"	"1609"	"1609"	""	"John Dodderidge"	""	""	""	""	""
"ec614abf-6d85-4082-b5a0-7acbb31793b5"	"Claudius DVI"	"unidentified borrower"	"537"	"557"	""	"1611"	"1611"	"57.3, 60.1"	"unidentified borrower|George Allington|Patrick Young"	""	""	""	""	""
"ec7de115-5c30-4ee2-9444-8dd976336d23"	"Caligula DX"	"(of part of this and D.XI) Edward Herbert, 1636 (117.7 and 119.2)."	"598"	"695"	"1636"	"1636"	"1636"	"117.7 and 119.2"	"Edward Herbert"	""	""	""	""	"(of part of this and D.XI)"
"ec9c1cd7-5d15-4a2a-beeb-f01ce77d9632"	"Tiberius AVI"	"Peter Balle"	"791"	"806"	"1651"	"1651"	"1651"	"127"	"Peter Balle"	"Tiberius AVI, Claud. C.XI, Nero A.XV, XVI, Vespasian A.XIX, Titus A.I | Dom. XV"	""	""	""	""
"eca4d5c2-ad40-40ce-9677-0ab01b2eec51"	"Caligula DIX"	"(of parts of this and / or Tit. B.VI) George Carew (d. 1612), after Christmas 1604 (129.13)"	"990"	"1097"	"1604"	"1604"	""	"129.13"	"George Carew"	"of parts of Caligula DIX and / | Titus B.VI"	""	""	""	"of parts of this and / or Tit. B.VI"
"ecbbdc9c-4eec-4d5b-bb71-73d466cea662"	"Cleopatra CII"	"Wildbore"	"395"	"402"	"1656"	"1656"	"1657"	"232.2"	""	""	""	""	""	""
"ece046a2-2de3-47fa-9cee-12da8a7c0ff5"	"Galba BXII"	"Bulstrode Whitelocke, 1652 (231.10)."	"357"	"392"	"1652"	"1652"	"1652"	"231.10"	"Bulstrode Whitelocke"	""	""	""	""	""
"ed208628-6231-4095-9bdc-a894355e0020"	"Vitellius CXVII"	"(of fols 339-80, artt. 8, 9) William Camden, 1612-16 (75.7)."	"440"	"508"	"1612"	"1614"	"1616"	"75.7"	"William Camden"	""	""	""	""	"of fols 339-80, artt. 8, 9)"
"ed3f4e5e-3101-4051-b25f-cad7c6749b15"	"London British Library Additional MS 33216"	"Henry Montagu"	"179"	"192"	""	"1631"	"1631"	"113.4:"	"Henry Montagu"	"London British Library Additional MS 33216 | Titus E.1"	""	""	""	""
"ed40c4a9-df22-4427-a023-8b03076d5970"	"Vespasian FIX"	"Edward Herbert"	"1083"	"1097"	"1636"	"1636"	"1636"	"116.1 and 118.2"	"Edward Herbert"	"Vespasian FIX |  Julius EVI"	""	""	""	""
"ed7c0a77-4c35-46d0-aaf5-741832ec56bc"	"Nero AXVI"	"Balle, 1651 (127: this, Tib. A.VI, Claud. C.XI, Nero A-XV, Vesp. A-XIX, Tit. A.I or Dom. XV)."	"463"	"560"	"1651"	"1651"	"1651"	"his, Tib. A.VI, Claud. C.XI, Nero A-XV, Vesp. A-XIX, Tit. A.I or Dom. XV"	"Peter Balle"	""	""	""	""	""
"edb3fe52-3266-471f-b58d-3ec88423d70b"	"Nero DII"	"Agarde"	"2553"	"2558"	"1612"	"1613"	"1615"	"71.28"	"Arthur Agarde|Walter Raleigh"	""	""	""	""	""
"ee07b76d-5751-4ac9-89c6-3dd77b850acb"	"Cleopatra BV"	"Edward Herbert"	"435"	"448"	"1636"	"1636"	"1636"	"119.10"	"Edward Herbert"	"Cleopatra BV | Calig. A.III, Titus D.II, IX | Cleopatra A-XIV."	""	""	""	""
"ee808d8e-26e3-4ceb-b027-634ee7374e9b"	"Vitellius FXVIII"	"Selden"	"355"	"360"	"1641"	"1641"	"1641"	"225.2"	"John Selden"	""	""	""	""	""
"ef55128b-4615-4096-a6b9-370034212176"	"Vitellius CVI"	"William Camden (Vesp. F.XIII, no. 326, the evi- dence for this loan, is an undated letter from Camden to Cotton, but as he refers in it to the ‘now Earle of Leicester, and his brother Sir Philipp’ it can presumably be dated to between 1618, the date of Robert Sidney's creation as earl, and 1623, the year of Camden's death)"	"193"	"607"	"1618"	"1620"	"1623"	"Vesp. F.XIII, no. 326"	"William Camden"	""	""	""	""	""
"ef637ccb-07ad-432d-8a46-f321781a0f66"	"Julius CV"	"Hugh Holland"	"119"	"130"	""	"1631"	"1631"	"113.25"	"Hugh Holland"	""	""	""	""	""
"ef63fb12-08e9-4ae0-af55-2253fd514a2d"	"Galba CVII"	"Bulstrode Whitelocke"	"981"	"1000"	"1652"	"1652"	"1652"	"231.17"	"Bulstrode Whitelocke"	""	""	""	""	""
"ef89b31b-c5b6-40e8-8e95-e76974e2bb0b"	"Julius FIII"	"John Egerton, c.1626 (Jul. C.III, fol. 165: ? this)."	"454"	"507"	"1625"	"1626"	"1627"	"Jul. C.III, fol. 165"	"John Egerton"	""	""	""	""	""
"eff73f0d-ad09-4f78-90c2-21ff0dd9822c"	"Otho CI"	"Bowyer"	"556"	"561"	"1621"	"1621"	"1621"	"2.49"	"Robert Bowyer"	""	""	""	""	""
"f0411dc5-2ba1-4fc0-92f4-2fe6bb84eaa9"	"Galba BVI"	"Bulstrode Whitelocke"	"274"	"293"	"1652"	"1652"	"1652"	"231.6"	"Bulstrode Whitelocke"	""	""	""	""	""
"f079e9e6-fb1f-4f24-bbb4-32359eda84d0"	"Claudius EVII"	"Greene"	"548"	"553"	"1639"	"1639"	"1639"	"189.1"	"William Greene"	""	""	""	""	""
"f0b12ef2-a0c1-4d84-bb79-a2d358c1c551"	"Galba CIX"	"Bulstrode Whitelocke"	"690"	"709"	"1652"	"1652"	"1652"	"(231.19)"	"Bulstrode Whitelocke"	""	""	""	""	""
"f17058b6-7c84-4704-a2ea-dd1dd9b1cf20"	"Caligula DIX"	"(? distrib- uted in Calig. D.VI-E.IV) John Selden, 1621 (2.86)"	"448"	"528"	"1621"	"1621"	"1621"	"2.86"	"John Selden"	""	""	""	""	"? distributed in Calig. D.VI-E.IV"
"f1f17b5e-9483-482c-80e9-46807b06be48"	"Cleopatra FI"	"Noy, by 1631 (113.29: this or Cleo F.Il)"	"465"	"524"	""	"1631"	"1631"	"113.29"	"William Noy"	"Cleopatra FI | Cleo F.Il"	""	""	""	""
"f240c263-ccba-4bbe-a84c-3e0f832d7a93"	"Cleopatra AXVI"	"Greville"	"1049"	"1056"	"1615"	"1616"	"1617"	"108.1"	"Fulke Greville"	""	""	""	""	""
"f2871345-f86e-48b0-859e-1065b267f536"	"Titus BI"	"(of the same folios) Bancroft or Abbot, 1610-12, via Hart (131.3)"	"519"	"603"	"1610"	"1611"	"1612"	"131.3"	"Richard Bancroft"	""	""	"Hart"	""	"of the same folios"
"f2e6a985-8d83-4024-8580-378a7b1986be"	"Julius AXI"	"John Selden, 1640 (208.2)."	"1074"	"1113"	"1640"	"1640"	"1640"	"(208.2)"	"John Selden"	""	""	""	""	""
"f31a30a4-9d56-4d36-8ba8-5ee671b6f273"	"Cleopatra EI"	"Goodman"	"1854"	"1860"	"1653"	"1654"	"1655"	"252"	"Godfrey Goodman"	""	""	""	""	""
"f33eab59-84e5-4483-9167-067873226e06"	"Tiberius EVIII"	"by 1631 (113.37)."	"646"	"680"	""	"1631"	"1631"	"113.37"	""	""	""	""	""	""
"f38a0bc2-7353-4a4a-8883-3e41d2333252"	"Vespasian CI"	"(of fols 5-197) Robert Cecil, through Thomas Wilson, ¢c.1605-12 (12.5)"	"402"	"486"	"1605"	"1608"	"1612"	"12.5"	"Robert Cecil"	""	""	"Thomas Wilson"	""	"of fols 5-197"
"f3b83407-4716-4351-8db4-cc2625ea03b2"	"Faustina CII"	"(of fols 27-28, art. 4, fols 79-84v, art. 18) Henry Montagu, after Christmas 1604 (129.10"	"280"	"431"	"1604"	"1604"	""	"129.10;"	"Henry Montagu"	""	""	""	""	"of fols 27-28, art. 4, fols 79-84v, art. 18"
"f3e47c76-ad2c-41ca-8e7e-b757b974f5d5"	"Julius CVI"	"William Dugdale"	"271"	"291"	"1653"	"1654"	"1655"	"255"	"William Dugdale"	""	""	""	""	""
"f3ffa283-c021-4517-af04-a17f172838c8"	"Vitellius EV"	"Edward Coke, ¢.1612 (53.2), ¢.1612-21 (83.6), 1621 (2.66)"	"704"	"768"	"1621"	"1621"	"1621"	"2.66"	"Edward Coke"	""	""	""	""	""
"f4104454-4f79-4a1e-8241-c3c7d744ab7c"	"Vitellius DII"	"Patrick Young"	"456"	"468"	"1615"	"1616"	"1617"	"50.7, 49.28, 134.7"	"Patrick Young"	""	""	""	""	""
"f427d8ff-4638-4c80-8147-b879d73875a8"	"Vitellius DX"	"Augustine Vincent"	"164"	"180"	""	"1621"	"1621"	"Vesp. F_XIII, no. 316"	"Augustine Vincent"	"Vitellius DX, Julius D.II, Claud. D.X | Vitellius A.IT"	""	""	""	""
"f429f625-e1e2-45e7-942b-32f5c33695d8"	"Cleopatra CVII"	"St Lo Kniveton"	"216"	"246"	"1615"	"1616"	"1617"	"45.15, 111.37"	"St Lo Kniveton"	""	""	""	""	""
"f447ca15-e409-436b-a5bf-240a675e3cb8"	"Titus BXII"	"Mr Jonston’, c.1615-16 (95.1: this or Tit, B.XIII)"	"388"	"445"	"1615"	"1615"	"1616"	"95.1"	"Mr Jonston"	"Titus BXII | Tit, B.XIII"	""	""	""	""
"f4fc3f78-8f2d-4b73-b393-0197151af21c"	"Galba BVIII"	"John Selden, 1621 (2.87: ? distributed in Galba B.I-XI1)"	"206"	"269"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"f51c1683-d645-4cdb-acc5-b955ff35dd52"	"Vitellius DVII"	"Pory"	"240"	"243"	""	"1612"	"1612"	"25.9"	"John Pory"	"Vitellius D.VII |  Vitellius E.XIV"	"?"	""	""	""
"f541ea29-06ea-4504-b22b-3c808490a6c2"	"Titus AVIII"	"John Bradshaw, c.1615-17 (88.1: this or Faust A.IID)"	"934"	"1002"	"1615"	"1616"	"1617"	"(88.1"	"John Bradshaw"	"Titus AVIII |  Faust. A.IID"	""	""	""	""
"f582be9a-48f7-456e-b50f-66955c559d88"	"Vitellius CIV"	"John Selden, c.1638 (163.5: ? this or ? Nero D.VI)"	"857"	"907"	"1637"	"1638"	"1639"	"163.5"	"John Selden"	" Nero DVI |  Vitellius C.IV"	""	""	""	""
"f5865f74-6da1-486c-9864-da8caf90166e"	"Julius DIII"	"Ussher"	"540"	"545"	"1633"	"1634"	"1635"	"135.2"	"James Ussher"	"Julius DIII | Faust. B.IV, |  Claud. E.IV | Nero CVI"	""	""	"?"	""
"f58c3404-8dd6-40ee-9d76-376080c76161"	"Nero CVII"	"Godfrey Wildbore"	"1551"	"1566"	"1656"	"1656"	"1657"	"(232.3"	"Godfrey Wildbore"	""	""	""	""	""
"f65f1676-e2b6-49dd-98ef-f703a28267a6"	"Tiberius AIX"	"Richard Bancroft"	"1593"	"1608"	"1608"	"1608"	"1608"	"29.20"	"Richard Bancroft"	"Tiberius AIX, Vitellius D.XI | E.IV"	""	"Zachariah Pasfeild"	""	""
"f67b3801-21c9-49b0-9396-a3b2b5e020b1"	"Tiberius CIX"	"John Selden"	"212"	"222"	"1637"	"1638"	"1639"	"163.20"	"John Selden"	""	""	""	""	""
"f6919808-fccf-47ca-a019-6e71588538f3"	"Galba BV"	"Bulstrode Whitelocke, 1652 (231.5)."	"272"	"306"	"1652"	"1652"	"1652"	"231.5"	"Bulstrode Whitelocke"	""	""	""	""	""
"f6c940cb-ddd9-4ebe-bfce-9edd998f32f4"	"Vitellius DV"	"John Selden"	"1543"	"1553"	"1640"	"1640"	"1640"	"192.1"	"John Selden"	""	"?"	""	""	""
"f6f7a2d9-4512-454f-9be4-3480ef692bf3"	"London British Library Royal MS 16 CXXV"	"Henry Savile"	"557"	"568"	"1611"	"1611"	"1611"	"Jul. C.III, fol. 333"	"Henry Savile"	""	""	""	""	""
"f70afec3-71a4-4f1b-b9bf-dd817730f9b0"	"Claudius AVI"	"William Camden, date unknown but before 1623 (143: fols 156-284y, artt. 2 and 3 of this, Otho A.XIV, C.VII, Vit. A.III, D-XITI, EMIII, Vesp. A-XII or Dom. XII)."	"390"	"578"	""	"1623"	"1623"	"143"	"William Camden"	"Otho A.XIV, C.VII, Vitellius A.III, D-XITI, EMIII, Vespasian A-XII | Dom. XII)"	""	""	""	"fols 156-284y, artt. 2 and 3 of this"
"f7397de7-45a4-4c27-bb6e-c7afa6584bde"	"Tiberius CVI"	"Lord William Howard, 1621 (2.58: this or Nero C.IV)"	"573"	"642"	"1621"	"1621"	"1621"	"(2.58"	"Lord William Howard"	"Tiberius CVI | Nero C.IV"	""	""	""	""
"f74559ce-2605-4685-b35b-e0a9b72ab42a"	"Julius CIX"	"(? of fols 25-77, artt. 6-7) William Segar, 1615-16 (96.1)"	"490"	"560"	"1615"	"1615"	"1616"	"96.1"	"William Segar"	""	""	""	""	""
"f756b045-1c0e-4f1c-a137-0831d2fefb70"	"Nero DVI"	"Daniel Dunn"	"988"	"999"	""	"1611"	"1611"	"55.3"	"Daniel Dunn"	""	""	""	""	""
"f7596a82-632a-421d-b38b-df18ea710198"	"Claudius EIII"	"James Ussher"	"804"	"816"	"1610"	"1611"	"1612"	"41.7"	"James Ussher"	"Claudius EIII | Tiberius C.VII"	""	""	""	""
"f7772f43-f0b5-4cd0-bb42-c7b3050ee419"	"Cleopatra FVI"	"John Selden"	"809"	"821"	"1637"	"1638"	"1639"	"163.17"	"John Selden"	""	""	""	""	""
"f792bac5-6554-4b6a-b39d-d23776343c01"	"Vitellius FXVIII"	"John Selden, ¢.1638 (163.3: (1) this, Tib. B.X, Calig. A.IV or Vit. F.XIX, or (2) Tib. A.I or Vit. A.IV)"	"228"	"343"	"1637"	"1638"	"1639"	"163.3"	"John Selden"	"Vitellius FXVIII, Tiberius B.X, Calig. A.IV | Vitellius F.XIX, |  Tiberius A.I | Vitellius A.IV"	""	""	""	""
"f7c28465-eb0e-408e-b471-602c959c0cc2"	"Vitellius DII"	"John Selden"	"580"	"590"	"1638"	"1638"	"1638"	"155.1, 157.2"	"John Selden"	""	""	""	""	""
"f88879da-ba42-4e9d-bae7-89f6b57d9cf4"	"Vitellius CV"	"William Le Neve"	"925"	"939"	"1641"	"1641"	"1641"	"(222.3"	"William Le Neve"	""	""	""	""	""
"f89fafa8-762f-4940-8581-b49ab1347a99"	"Titus AVIII"	"? John Selden (D.M. Barratt, “The library of John Selden and its later history’, Bodleian Library Record, 3 (1950-51), 135, 213: the wording for the manuscript in Selden’s catalogue echoes the opening words of the contents-table in Tit. A.VIII, although notes on fols Iv-2 of Faust. A.III may well be by Selden)"	"1141"	"1537"	""	"unknown date"	""	""	"John Selden"	""	""	""	"?"	""
