,UUID,FILE,QUOTE_TRANSCRIPTION,start,end,TYPE,TAGS,COMMENTS,GROUP_ID
4332,00027707-f0a1-4fa3-ad79-a1838e1dc7dc,Tite_entries_entry-1289.0_cleopatra-eiii.txt,1610-12,445,451,,Date,,d8f07d97-6545-4d9f-9845-ec8cb4a9bb6c
4333,58692066-3964-4596-8919-82a77d7eba8e,Tite_entries_entry-1289.0_cleopatra-eiii.txt,Hart,458,461,PERSON,Agent,,d8f07d97-6545-4d9f-9845-ec8cb4a9bb6c
4334,dbb1e44b-a629-48fb-8cde-7b3126e9ff50,Tite_entries_entry-1289.0_cleopatra-eiii.txt,131.1,475,479,,List Reference,,d8f07d97-6545-4d9f-9845-ec8cb4a9bb6c
4335,c6217f63-6095-41bf-b66a-93ec352c891b,Tite_entries_entry-1289.0_cleopatra-eiii.txt,"this, Cleo. E.I, II, F.I or II",482,511,,Uncertain Book,,d8f07d97-6545-4d9f-9845-ec8cb4a9bb6c
4336,ffbe6c1a-9432-4268-99fe-09a7ef450e76,Tite_entries_entry-1289.0_cleopatra-eiii.txt,"(of fols 80-81, art.            43)  Patrick Young, ¢.1616 (49.16; Smith,  Catalogue,            ‘History and  Synopsis’, p. 58)",515,642,,Loan,,ffbe6c1a-9432-4268-99fe-09a7ef450e76
4337,840f4587-fd99-4978-953f-25aeb3123edf,Tite_entries_entry-1289.0_cleopatra-eiii.txt,"of fols 80-81, art.            43",516,548,,Partial,,ffbe6c1a-9432-4268-99fe-09a7ef450e76
4338,f7b2e4f3-c2fe-429b-a536-cd15ea1235d3,Tite_entries_entry-1289.0_cleopatra-eiii.txt,Patrick Young,552,564,PERSON,,,ffbe6c1a-9432-4268-99fe-09a7ef450e76
4339,159b8a43-77a8-44fc-a964-a55ed5eb6a3b,Tite_entries_entry-1289.0_cleopatra-eiii.txt,¢.1616,567,572,,Date,,ffbe6c1a-9432-4268-99fe-09a7ef450e76
4340,d2ffa764-3736-40f9-b557-3c0c7ed60fe0,Tite_entries_entry-1289.0_cleopatra-eiii.txt,49.16,575,579,,List Reference,,ffbe6c1a-9432-4268-99fe-09a7ef450e76
4341,a3a6ab71-9552-46e6-97c3-e73da4f4b973,Tite_entries_entry-1289.0_cleopatra-eiii.txt,"Basil Brooke, by 1631            (113.27: this, Cleo. E.I, II, F.I or II)",645,717,,Loan,,a3a6ab71-9552-46e6-97c3-e73da4f4b973
4342,3f29c761-aafd-49f8-8f7b-045ddb085631,Tite_entries_entry-1289.0_cleopatra-eiii.txt,Basil Brooke,645,656,PERSON,,,a3a6ab71-9552-46e6-97c3-e73da4f4b973
4343,935f6d95-b058-4acb-be44-3d6742a134e6,Tite_entries_entry-1289.0_cleopatra-eiii.txt,by 1631,659,665,,Date,,a3a6ab71-9552-46e6-97c3-e73da4f4b973
4344,eded093e-cea7-4a8d-a8cd-99ff7daf6b1d,Tite_entries_entry-1289.0_cleopatra-eiii.txt,113.27,679,684,,List Reference,,a3a6ab71-9552-46e6-97c3-e73da4f4b973
4345,867d2653-2e5f-4e82-b796-4abdbf00bf0a,Tite_entries_entry-1289.0_cleopatra-eiii.txt,"this, Cleo. E.I, II, F.I or II",687,716,,Uncertain Book,,a3a6ab71-9552-46e6-97c3-e73da4f4b973
4346,2a8f76db-69e0-420b-821e-30bc4055014c,Tite_entries_entry-1289.0_cleopatra-eiii.txt,"Peter Balle, 1640            (205.1: ? this, but see the entry for Vit. B:1).",720,796,,Loan|Uncertain Book,,2a8f76db-69e0-420b-821e-30bc4055014c
4347,92ab5952-0217-4bdd-bac1-3c5e44007371,Tite_entries_entry-1289.0_cleopatra-eiii.txt,Peter Balle,720,730,PERSON,,,2a8f76db-69e0-420b-821e-30bc4055014c
4348,1481e284-1094-435a-b412-1e8da1f228e0,Tite_entries_entry-1289.0_cleopatra-eiii.txt,1640,733,736,,Date,,2a8f76db-69e0-420b-821e-30bc4055014c
4349,77cb0851-c8b3-452c-af03-8b9860e2957c,Tite_entries_entry-1289.0_cleopatra-eiii.txt,205.1,750,754,,List Reference,,2a8f76db-69e0-420b-821e-30bc4055014c
4350,ce93d367-a16f-4fee-a4c2-74bddab939c3,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"(of fols 374-445v, art. 195) John Speed (Smith,      Catalogue, ‘History and Synopsis’ p. 53. The annotation      on  fol. 442v is probably by Speed.)",287,436,,Loan,,ce93d367-a16f-4fee-a4c2-74bddab939c3
4351,5dcaf8f3-355e-4d57-8707-e79084ecb586,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"of fols 374-445v, art. 195",288,313,,Partial,,ce93d367-a16f-4fee-a4c2-74bddab939c3
4352,aa72c47d-e735-433d-8f3f-3a2284deceff,Tite_entries_entry-1290.0_cleopatra-eiv.txt,John Speed,316,325,PERSON,,,ce93d367-a16f-4fee-a4c2-74bddab939c3
4353,3f02a584-9bc0-4850-a064-fcdeb5f6ccec,Tite_entries_entry-1290.0_cleopatra-eiv.txt,Basil Brooke,439,450,PERSON,,,57c39712-c812-41a6-bb8c-5af057460c99
4354,57c39712-c812-41a6-bb8c-5af057460c99,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"Basil Brooke, by      1631 (113.28)",439,473,,Loan,,57c39712-c812-41a6-bb8c-5af057460c99
4355,bd397626-9b5b-4eea-869c-b070098180d6,Tite_entries_entry-1290.0_cleopatra-eiv.txt,by      1631,453,464,,Date,,57c39712-c812-41a6-bb8c-5af057460c99
4356,dd75b253-90d6-439e-99d1-c8f93e364f07,Tite_entries_entry-1290.0_cleopatra-eiv.txt,113.28,467,472,,List Reference,,57c39712-c812-41a6-bb8c-5af057460c99
4357,24af0a84-ba03-4685-8175-94314c9961d0,Tite_entries_entry-1290.0_cleopatra-eiv.txt,John Selden,476,486,PERSON,,,526a4e5e-57af-4150-a7bb-bfc6d4c5b4b7
4358,526a4e5e-57af-4150-a7bb-bfc6d4c5b4b7,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"John Selden, 1640 (209.14: this or Cleo.      E.V)",476,525,,Loan,,526a4e5e-57af-4150-a7bb-bfc6d4c5b4b7
4359,06c46ab3-dc73-46da-a772-e037cab526e0,Tite_entries_entry-1290.0_cleopatra-eiv.txt,1640,489,492,,Date,,526a4e5e-57af-4150-a7bb-bfc6d4c5b4b7
4360,a4101a7c-c6db-4eb5-9216-61eb6d35029a,Tite_entries_entry-1290.0_cleopatra-eiv.txt,209.14,495,500,,List Reference,,526a4e5e-57af-4150-a7bb-bfc6d4c5b4b7
4361,d4fede8b-af7a-4f29-be82-e61f487041f8,Tite_entries_entry-1290.0_cleopatra-eiv.txt,this or Cleo.      E.V,503,524,,Uncertain Book,,526a4e5e-57af-4150-a7bb-bfc6d4c5b4b7
4362,6b46e1f9-dae2-4648-88a9-29834b593e79,Tite_entries_entry-1290.0_cleopatra-eiv.txt,Henry  Bourchier,528,543,PERSON,,,252fe468-9fbb-4afd-8d36-8a66b4129426
4363,252fe468-9fbb-4afd-8d36-8a66b4129426,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"Henry  Bourchier, 1653 (246);",528,556,,Loan,,252fe468-9fbb-4afd-8d36-8a66b4129426
4364,ae1f81b7-6bcd-4dec-b956-c2101ea70423,Tite_entries_entry-1290.0_cleopatra-eiv.txt,1653,546,549,,Date,,252fe468-9fbb-4afd-8d36-8a66b4129426
4365,425925b8-cad5-4e0f-a92c-a9c852378007,Tite_entries_entry-1290.0_cleopatra-eiv.txt,246,552,554,,List Reference,,252fe468-9fbb-4afd-8d36-8a66b4129426
4366,72667a35-516b-4001-9625-bf1996143c20,Tite_entries_entry-1290.0_cleopatra-eiv.txt,Bourchier,558,566,PERSON,,Henry Bourchier,79ca0859-a1ff-4438-85cc-9b47fded861a
4367,79ca0859-a1ff-4438-85cc-9b47fded861a,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"Bourchier, 1653 or      1654 (248.2)",558,593,,Loan,,79ca0859-a1ff-4438-85cc-9b47fded861a
4368,8848c076-8d9f-4d8b-918e-214f3b63bad7,Tite_entries_entry-1290.0_cleopatra-eiv.txt,1653 or      1654,569,585,,Date,,79ca0859-a1ff-4438-85cc-9b47fded861a
4369,642c85f2-1e93-4fe2-b187-32722dcd382d,Tite_entries_entry-1290.0_cleopatra-eiv.txt,(248.2),587,593,,List Reference,,79ca0859-a1ff-4438-85cc-9b47fded861a
4370,a5e29003-19ea-4b3e-bc8c-c3b1142e9a02,Tite_entries_entry-1290.0_cleopatra-eiv.txt,William Dugdale,596,610,PERSON,,,5694de85-54f8-4a1a-b1aa-4c494e6a0b2d
4371,5694de85-54f8-4a1a-b1aa-4c494e6a0b2d,Tite_entries_entry-1290.0_cleopatra-eiv.txt,"William Dugdale, 1654 (249.1).",596,625,,Loan,,5694de85-54f8-4a1a-b1aa-4c494e6a0b2d
4372,631bf0fa-3cd5-4695-920a-6bdc332dc571,Tite_entries_entry-1290.0_cleopatra-eiv.txt,1654,613,616,,Date,,5694de85-54f8-4a1a-b1aa-4c494e6a0b2d
4373,b23214eb-f6c6-4a14-9183-17365cfdf352,Tite_entries_entry-1290.0_cleopatra-eiv.txt,249.1,619,623,,List Reference,,5694de85-54f8-4a1a-b1aa-4c494e6a0b2d
4374,ce640397-4393-4287-ba8c-86670689db34,Tite_entries_entry-1297.0_cleopatra-fiv.txt,"Clement Edmunds,  1621 (2.26).",172,201,,Loan,,ce640397-4393-4287-ba8c-86670689db34
4375,d7c93928-0f20-4ba6-af9d-ce96eaa353ad,Tite_entries_entry-1297.0_cleopatra-fiv.txt,Clement Edmunds,172,186,PERSON,,,ce640397-4393-4287-ba8c-86670689db34
4376,d68fc9f8-002d-4751-b8ae-497c4dbaec1a,Tite_entries_entry-1297.0_cleopatra-fiv.txt,1621,190,193,,Date,,ce640397-4393-4287-ba8c-86670689db34
4377,4a997e90-17f4-47b2-b11b-c08a2aadfda6,Tite_entries_entry-1297.0_cleopatra-fiv.txt,2.26,196,199,,List Reference,,ce640397-4393-4287-ba8c-86670689db34
4378,b940acca-932d-439e-bb08-ccbbdcfff5ee,Tite_entries_entry-1296.0_cleopatra-fiii.txt,"Henry  Montagu, by  1631 (113.7)",116,147,,Loan,,b940acca-932d-439e-bb08-ccbbdcfff5ee
4379,7930df23-75cd-4617-82c5-85a115856862,Tite_entries_entry-1296.0_cleopatra-fiii.txt,Henry  Montagu,116,129,PERSON,,,b940acca-932d-439e-bb08-ccbbdcfff5ee
4380,ee17a5c1-310c-41bd-819a-3c4da66e5e5c,Tite_entries_entry-1296.0_cleopatra-fiii.txt,by  1631,132,139,,Date,,b940acca-932d-439e-bb08-ccbbdcfff5ee
4381,bd463faa-53cd-4053-9c90-4bcb1dd488d8,Tite_entries_entry-1296.0_cleopatra-fiii.txt,113.7,142,146,,List Reference,,b940acca-932d-439e-bb08-ccbbdcfff5ee
4382,5dfec576-4b65-4525-8a90-1e1c222b227d,Tite_entries_entry-1296.0_cleopatra-fiii.txt,"John Selden,                   €.1638 (163.1).",150,195,,Loan,,5dfec576-4b65-4525-8a90-1e1c222b227d
4383,768a6d00-c226-4927-a8db-d7b73bd0d38c,Tite_entries_entry-1296.0_cleopatra-fiii.txt,John Selden,150,160,PERSON,,,5dfec576-4b65-4525-8a90-1e1c222b227d
4384,31c6544f-d3ff-4824-9e36-66690edc795a,Tite_entries_entry-1296.0_cleopatra-fiii.txt,€.1638,181,186,,Date,,5dfec576-4b65-4525-8a90-1e1c222b227d
4385,fa7a0622-9680-4d23-ba2d-d5debef2628d,Tite_entries_entry-1296.0_cleopatra-fiii.txt,(163.1),188,194,,List Reference,,5dfec576-4b65-4525-8a90-1e1c222b227d
4386,36666a5b-78ec-416f-a3ab-c5dc985adeb5,Tite_entries_entry-1295.0_cleopatra-fii.txt,Richard  Bancroft,437,453,PERSON,,,1ddf44e4-b977-44fc-a909-05c905d536b6
4387,1ddf44e4-b977-44fc-a909-05c905d536b6,Tite_entries_entry-1295.0_cleopatra-fii.txt,"Richard  Bancroft, 1607-10, by hand of Zachariah                     Pasfeild (30.6: this, Cleo. E.I-III or F.1)",437,548,,Loan,,1ddf44e4-b977-44fc-a909-05c905d536b6
4388,1066358a-c007-4d8e-b937-411be91f2603,Tite_entries_entry-1295.0_cleopatra-fii.txt,"1607-10,",456,463,,Date,,1ddf44e4-b977-44fc-a909-05c905d536b6
4389,a285cafa-7a68-4653-97cb-cc4fc4745c88,Tite_entries_entry-1295.0_cleopatra-fii.txt,Zachariah                     Pasfeild,476,513,PERSON,Agent,,1ddf44e4-b977-44fc-a909-05c905d536b6
4390,caee602a-b0da-4f20-9057-f1d00550c44e,Tite_entries_entry-1295.0_cleopatra-fii.txt,30.6,516,519,,List Reference,,1ddf44e4-b977-44fc-a909-05c905d536b6
4391,49c91627-5387-43c2-afc7-a907ea579d2d,Tite_entries_entry-1295.0_cleopatra-fii.txt,"this, Cleo. E.I-III or F.1",522,547,,Uncertain Book,,1ddf44e4-b977-44fc-a909-05c905d536b6
4392,a17ff1f9-e565-4079-8352-92766691e488,Tite_entries_entry-1295.0_cleopatra-fii.txt,Bancroft,551,558,PERSON,,Richard Bancroft,8a3ede52-5816-4859-ad08-794b9327f392
4393,8a3ede52-5816-4859-ad08-794b9327f392,Tite_entries_entry-1295.0_cleopatra-fii.txt,"Bancroft or                     George  Abbot,  1610-12,  via Hart  (131.1: this, Cleo.                     E.I-III or F.1D",551,673,,Loan,,8a3ede52-5816-4859-ad08-794b9327f392
4394,47291641-c5f8-46b1-bc3e-9baa440d28e9,Tite_entries_entry-1295.0_cleopatra-fii.txt,George  Abbot,583,595,PERSON,,,8a3ede52-5816-4859-ad08-794b9327f392
4395,8ec43d90-910e-492c-a41c-e970022153d0,Tite_entries_entry-1295.0_cleopatra-fii.txt,1610-12,599,605,,List Reference,,8a3ede52-5816-4859-ad08-794b9327f392
4396,b6ce2170-60f2-4032-9b69-a50fc7ad7bcc,Tite_entries_entry-1295.0_cleopatra-fii.txt,Hart,613,616,PERSON,Agent,,8a3ede52-5816-4859-ad08-794b9327f392
4397,1e86d29d-eae9-4f12-a2fa-9b6e5447f1c2,Tite_entries_entry-1295.0_cleopatra-fii.txt,131.1,620,624,,List Reference,,8a3ede52-5816-4859-ad08-794b9327f392
4398,a00b106a-1f25-4ede-a19b-f5526c7bc2dd,Tite_entries_entry-1295.0_cleopatra-fii.txt,"this, Cleo.                     E.I-III or F.1D",627,673,,Uncertain Book,,8a3ede52-5816-4859-ad08-794b9327f392
4399,d259a8f7-8ffa-4e40-ba36-146c31075d46,Tite_entries_entry-1295.0_cleopatra-fii.txt,"Robert Bowyer,  ¢.1612 (13.9, 36.11: ?                    this), 1621  (2.45:  ?  this)",676,762,,Loan|Uncertain Book,,d259a8f7-8ffa-4e40-ba36-146c31075d46
4400,8af0130d-61a0-47ae-b40a-954330ce7109,Tite_entries_entry-1295.0_cleopatra-fii.txt,Robert Bowyer,676,688,PERSON,,,d259a8f7-8ffa-4e40-ba36-146c31075d46
4401,7f3ed1bd-2ad6-4f13-9d58-5271c9299ef3,Tite_entries_entry-1295.0_cleopatra-fii.txt,¢.1612,692,697,,Date,,d259a8f7-8ffa-4e40-ba36-146c31075d46
4402,a7c8408e-02b5-478b-9946-27fccc850081,Tite_entries_entry-1295.0_cleopatra-fii.txt,"13.9, 36.11",700,710,,List Reference,,d259a8f7-8ffa-4e40-ba36-146c31075d46
4403,04038ea5-b38a-436e-b8af-5360c947b58f,Tite_entries_entry-1295.0_cleopatra-fii.txt,1621,741,744,,Date,,d259a8f7-8ffa-4e40-ba36-146c31075d46
4404,09e95da4-6edd-4f5e-b8ce-ed3928f41af8,Tite_entries_entry-1295.0_cleopatra-fii.txt,2.45,748,751,,List Reference,,d259a8f7-8ffa-4e40-ba36-146c31075d46
4405,dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac,Tite_entries_entry-1295.0_cleopatra-fii.txt,"William  Noy,  by  1628                     (Jul. C.II, fol. 285: this or Cleo. F.1)",765,848,,Loan,,dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac
4406,02b0bc55-21bd-4da9-a909-70ba4f96d8d4,Tite_entries_entry-1295.0_cleopatra-fii.txt,William  Noy,765,776,PERSON,,,dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac
4407,279041ff-ef8a-4462-ae4d-4b69d04200ed,Tite_entries_entry-1295.0_cleopatra-fii.txt,by  1628,780,787,,Date,,dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac
4408,a27d4a59-0273-4c4b-addf-f0b90454fa15,Tite_entries_entry-1295.0_cleopatra-fii.txt,"Jul. C.II, fol. 285",810,828,,List Reference,,dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac
4409,e6e9ef7e-1a38-40e2-b395-eef20c8e331b,Tite_entries_entry-1295.0_cleopatra-fii.txt,this or Cleo. F.1,831,847,,Uncertain Book,,dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac
4410,6f3dc126-53b6-478d-a42e-abf437d5112d,Tite_entries_entry-1295.0_cleopatra-fii.txt,"Basil Brooke, by                     1631 (113.27: this, Cleo. E.I-III or F.I)",851,928,,Loan,,6f3dc126-53b6-478d-a42e-abf437d5112d
4411,38712867-19e4-464a-9184-eaf1e518b485,Tite_entries_entry-1295.0_cleopatra-fii.txt,Basil Brooke,851,862,PERSON,,,6f3dc126-53b6-478d-a42e-abf437d5112d
4412,625a0ea5-665e-4187-a8bc-c60e1191caa3,Tite_entries_entry-1295.0_cleopatra-fii.txt,by                     1631,865,891,,Date,,6f3dc126-53b6-478d-a42e-abf437d5112d
4413,e755953b-bb3b-4b7a-854e-d841b446d0a4,Tite_entries_entry-1295.0_cleopatra-fii.txt,113.27,894,899,,List Reference,,6f3dc126-53b6-478d-a42e-abf437d5112d
4414,ccfa7390-7271-45c6-a820-c1ac05599713,Tite_entries_entry-1295.0_cleopatra-fii.txt,"this, Cleo. E.I-III or F.I",902,927,,Uncertain Book,,6f3dc126-53b6-478d-a42e-abf437d5112d
4415,5015292e-4016-4de5-b41d-96b97c07a0b4,Tite_entries_entry-1295.0_cleopatra-fii.txt,"William Noy,                    by  1631 (113.29: this or Cleo. F.1)",931,998,,Loan,,5015292e-4016-4de5-b41d-96b97c07a0b4
4416,4f79d82f-4eec-40f7-b060-8b1134a6ff11,Tite_entries_entry-1295.0_cleopatra-fii.txt,William Noy,931,941,PERSON,,,5015292e-4016-4de5-b41d-96b97c07a0b4
4417,f3e41ccb-7c53-4737-8353-c53b74279d03,Tite_entries_entry-1295.0_cleopatra-fii.txt,by  1631,963,970,,Date,,5015292e-4016-4de5-b41d-96b97c07a0b4
4418,85f25e7c-50e4-4d1a-9028-775dd287170f,Tite_entries_entry-1295.0_cleopatra-fii.txt,113.29,973,978,,List Reference,,5015292e-4016-4de5-b41d-96b97c07a0b4
4419,a67f209f-0b56-46a5-854b-9f9ac9b89011,Tite_entries_entry-1295.0_cleopatra-fii.txt,this or Cleo. F.1,981,997,,Uncertain Book,,5015292e-4016-4de5-b41d-96b97c07a0b4
4420,e880562e-2c2e-4993-a109-d9d8687c0148,Tite_entries_entry-1295.0_cleopatra-fii.txt,"Peter Balle, 1640                    (205.3)",1001,1044,,Loan,,e880562e-2c2e-4993-a109-d9d8687c0148
4421,74abe266-b195-457d-ac9a-0bd5223a734a,Tite_entries_entry-1295.0_cleopatra-fii.txt,Peter Balle,1001,1011,PERSON,,,e880562e-2c2e-4993-a109-d9d8687c0148
4422,c2f0f3aa-4b5a-4673-b348-4d1abd24ceb0,Tite_entries_entry-1295.0_cleopatra-fii.txt,1640,1014,1017,,Date,,e880562e-2c2e-4993-a109-d9d8687c0148
4423,889a31f5-83c1-4aef-a7fc-c855d06dc741,Tite_entries_entry-1295.0_cleopatra-fii.txt,205.3,1039,1043,,List Reference,,e880562e-2c2e-4993-a109-d9d8687c0148
4424,a71546f1-643d-4529-ae35-d746763f0bd4,Tite_entries_entry-1295.0_cleopatra-fii.txt,"John  Selden, 1640 (209.13: this or Cleo. F.I).",1047,1093,,Loan,,a71546f1-643d-4529-ae35-d746763f0bd4
4425,8dac303a-1353-48de-90bc-804a054a9e9e,Tite_entries_entry-1295.0_cleopatra-fii.txt,John  Selden,1047,1058,PERSON,,,a71546f1-643d-4529-ae35-d746763f0bd4
4426,17fa43af-527b-454a-b26d-ec8c78d638f7,Tite_entries_entry-1295.0_cleopatra-fii.txt,1640,1061,1064,,Date,,a71546f1-643d-4529-ae35-d746763f0bd4
4427,ebebba96-f1e0-46aa-85ca-51a661795cdf,Tite_entries_entry-1295.0_cleopatra-fii.txt,209.13,1067,1072,,List Reference,,a71546f1-643d-4529-ae35-d746763f0bd4
4428,fac20f9d-e2e6-4474-a815-76851b02756d,Tite_entries_entry-1295.0_cleopatra-fii.txt,this or Cleo. F.I,1075,1091,,Uncertain Book,,a71546f1-643d-4529-ae35-d746763f0bd4
4429,792aca93-7c27-4b69-8dc9-4b7636c452ab,Tite_entries_entry-1294.0_cleopatra-fi.txt,"Richard Bancroft, 1607-10, by hand of Zachariah       Pasfeild (30.6: this, Cleo. E.I-III or F.I1)",110,207,,Loan,,792aca93-7c27-4b69-8dc9-4b7636c452ab
4430,b724758c-3a5b-434e-9991-6f6802a5e5e5,Tite_entries_entry-1294.0_cleopatra-fi.txt,Richard Bancroft,110,125,PERSON,,,792aca93-7c27-4b69-8dc9-4b7636c452ab
4431,a14919b8-91b9-44bd-b49d-70572f4f1fd9,Tite_entries_entry-1294.0_cleopatra-fi.txt,1607-10,128,134,,Date,,792aca93-7c27-4b69-8dc9-4b7636c452ab
4432,642d8245-fe37-4730-aaad-3e77d63181f7,Tite_entries_entry-1294.0_cleopatra-fi.txt,Zachariah       Pasfeild,148,171,PERSON,Agent,,792aca93-7c27-4b69-8dc9-4b7636c452ab
4433,965363b2-e1e9-4d91-a52f-5d2f49b241c6,Tite_entries_entry-1294.0_cleopatra-fi.txt,30.6,174,177,,List Reference,,792aca93-7c27-4b69-8dc9-4b7636c452ab
4434,ede8529f-887d-4927-969f-d7f7f40ece15,Tite_entries_entry-1294.0_cleopatra-fi.txt,"this, Cleo. E.I-III or F.I1",180,206,,Uncertain Book,,792aca93-7c27-4b69-8dc9-4b7636c452ab
4435,d8e382d6-480b-4a07-8c40-c0c8ffb260ee,Tite_entries_entry-1294.0_cleopatra-fi.txt,Bancroft,210,217,PERSON,Uncertain Person,Richard Bancroft,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36
4436,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36,Tite_entries_entry-1294.0_cleopatra-fi.txt,"Bancroft or       George Abbot, 1610-12, via Hart (131.1: this, Cleo. E.I- III or F.I1)",210,296,,Loan,,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36
4437,0ed147d7-2733-4dac-ace4-99fd5c2137e9,Tite_entries_entry-1294.0_cleopatra-fi.txt,George Abbot,228,239,PERSON,Uncertain Person,,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36
4438,f2a76e9b-ca27-4566-9612-ad26f74b11e2,Tite_entries_entry-1294.0_cleopatra-fi.txt,Hart,255,258,PERSON,Agent,,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36
4439,876d7eb6-4058-41de-8490-029e900b9cc2,Tite_entries_entry-1294.0_cleopatra-fi.txt,131.1,261,265,,List Reference,,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36
4440,9ab02c2b-8352-4ca0-83da-9c7fef407072,Tite_entries_entry-1294.0_cleopatra-fi.txt,"this, Cleo. E.I- III or F.I1",268,295,,Uncertain Book,,216bc267-69b9-46a5-a5d8-e0ffb2a4eb36
4441,c96ecbe5-0c9c-4d60-98ef-b8ea6ccfd7d9,Tite_entries_entry-1294.0_cleopatra-fi.txt,William Noy,300,310,PERSON,,,a7cbb3cb-a646-4997-a736-16cc00f54a81
4442,a7cbb3cb-a646-4997-a736-16cc00f54a81,Tite_entries_entry-1294.0_cleopatra-fi.txt,"William Noy, by 1628 (Jul. C.II, fol. 285:                     this or Cleo. F.I1)",300,381,,Loan,,a7cbb3cb-a646-4997-a736-16cc00f54a81
4443,c001f7c3-7c9f-41f9-84e6-3f2256302e41,Tite_entries_entry-1294.0_cleopatra-fi.txt,by 1628,313,319,,Date,,a7cbb3cb-a646-4997-a736-16cc00f54a81
4444,c3f32d8b-1cdc-48b1-8f7f-817e401acf2e,Tite_entries_entry-1294.0_cleopatra-fi.txt,"Jul. C.II, fol. 285",322,340,,List Reference,,a7cbb3cb-a646-4997-a736-16cc00f54a81
4445,448c17ca-9845-4dd6-9c78-c49f63d37b32,Tite_entries_entry-1294.0_cleopatra-fi.txt,this or Cleo. F.I1,363,380,,Uncertain Book,,a7cbb3cb-a646-4997-a736-16cc00f54a81
4446,ced795b3-95fd-4fe4-b128-9f0ed20bdc60,Tite_entries_entry-1294.0_cleopatra-fi.txt,"Basil Brooke, by 1631 (113.27: this,                     Cleo. E.I-III or F.1D)",384,462,,Loan,,ced795b3-95fd-4fe4-b128-9f0ed20bdc60
4447,6c06e342-6caa-418c-96b6-7f3f05835846,Tite_entries_entry-1294.0_cleopatra-fi.txt,Basil Brooke,384,395,PERSON,,,ced795b3-95fd-4fe4-b128-9f0ed20bdc60
4448,832a3ecd-b7fc-463e-9ebf-5d3e24958cf2,Tite_entries_entry-1294.0_cleopatra-fi.txt,by 1631,398,404,,Date,,ced795b3-95fd-4fe4-b128-9f0ed20bdc60
4449,9871916e-8151-4150-9c67-e637c516b6bb,Tite_entries_entry-1294.0_cleopatra-fi.txt,113.27,407,412,,List Reference,,ced795b3-95fd-4fe4-b128-9f0ed20bdc60
4450,40f5f3e0-8333-4c96-bd89-df669d5d1393,Tite_entries_entry-1294.0_cleopatra-fi.txt,"this,                     Cleo. E.I-III or F.1D",415,461,,Uncertain Book,,ced795b3-95fd-4fe4-b128-9f0ed20bdc60
4451,f1f17b5e-9483-482c-80e9-46807b06be48,Tite_entries_entry-1294.0_cleopatra-fi.txt,"Noy, by 1631 (113.29: this or Cleo                     F.Il)",465,524,,Loan,,f1f17b5e-9483-482c-80e9-46807b06be48
4452,b352f697-7a54-4db4-acf3-243d9e082ecf,Tite_entries_entry-1294.0_cleopatra-fi.txt,Noy,465,467,PERSON,,William Noy,f1f17b5e-9483-482c-80e9-46807b06be48
4453,967caf33-fe5d-41ae-bde0-5ccdbfe247ff,Tite_entries_entry-1294.0_cleopatra-fi.txt,by 1631,470,476,,Date,,f1f17b5e-9483-482c-80e9-46807b06be48
4454,cc545223-0d26-47b4-ada1-b2cfd0d061e7,Tite_entries_entry-1294.0_cleopatra-fi.txt,113.29,479,484,,List Reference,,f1f17b5e-9483-482c-80e9-46807b06be48
4455,05e1541e-acb9-4f10-a59c-f15b897616aa,Tite_entries_entry-1294.0_cleopatra-fi.txt,this or Cleo                     F.Il,487,523,,Uncertain Book,,f1f17b5e-9483-482c-80e9-46807b06be48
4456,53ac649a-e45d-47c5-bb96-5d636db90ca0,Tite_entries_entry-1294.0_cleopatra-fi.txt,"Peter Balle, 1640  (205.2)",527,552,,Loan,,53ac649a-e45d-47c5-bb96-5d636db90ca0
4457,42d40c7a-a809-4bb4-b74c-9754106e0e6d,Tite_entries_entry-1294.0_cleopatra-fi.txt,Peter Balle,527,537,PERSON,,,53ac649a-e45d-47c5-bb96-5d636db90ca0
4458,21297a7a-0f07-4053-98ef-668b1d0848fc,Tite_entries_entry-1294.0_cleopatra-fi.txt,1640,540,543,,Date,,53ac649a-e45d-47c5-bb96-5d636db90ca0
4459,5ac98759-9c00-4f44-bf27-7a7a29c0ab65,Tite_entries_entry-1294.0_cleopatra-fi.txt,205.2,547,551,,List Reference,,53ac649a-e45d-47c5-bb96-5d636db90ca0
