CatalogNum	UUID	QUOTE_TRANSCRIPTION	Person	AuctionYear	Lot	PersonUUID
934	76bb148a-9755-4ef4-8179-da94207048bb	Huntington  (VII, 1918, Lot 776	Huntington	1918	776	6e0e1015-84d9-4711-9653-a47672fa5184
935	71f7ede5-94d2-4550-8a8d-52cc7fdb3177	Shakespeare  Library                                 (11, 1918, Lot 312)	Shakespeare Library	1918	312	c9ff8c91-11e1-4244-89f6-56b3f1f7e017
937	9567d663-090c-48bf-9854-1513293bd167	George Smith  (1867, Lot 7234)	George Smith	1867	7234	13c6de35-f8b2-4da5-92f0-4f29e9d539cd
937	411def89-c794-4aa5-b1b0-da10ada95776	Huth                   (VII, 1918, Lot 6864)	Huth	1918	6864	489c86f0-4406-4d6e-9eba-6aea07a4c2ec
938	5bede6e9-ad08-4c63-914b-efeaae963888	Bright (1845,                   Lot 5239)	Bright	1845	5239	3ccf6f62-869f-494a-90aa-7b2a50c1937c
938	1b8d62d0-5f18-462c-9815-66ecb3826843	Heber    (IV, 1834, Lot 2467)	Heber	1834	2467	ac6427cb-7e20-4257-bb0a-a5bec2fe1485
938	ce51ee96-29e6-4376-b746-58141d9292a1	Crossleyt	Crossleyt			
938	664fe724-b627-45ba-8249-a531dc980f23	Pearson    (1916, Lot 277)	Pearson	1916	277	4b401f62-413f-4892-b251-0c48f39b2ab0
938	04d65998-727b-49b5-a674-bc8003da3602	Jones  (1919,                   Lot 1466)	Jones	1919	1466	124d4e55-4152-45a2-8ae4-c9448113afb7
939	d0cbabc1-18f8-4ea4-8f34-d75d7cbed3bb	Hagen (1918, Lot 1152)	Hagen	1918	1152	128a640f-7f82-4f19-9356-5d6bb9439505
940	60d61337-d399-4053-ad4e-2aa005162dd3	Daniel                   (1864, Lot 1529)	Daniel	1864	1529	b0721947-6592-4976-b041-2d9737e58c79
940	94c71d3e-9d28-4746-a3da-a0a17384fed7	Huth    (VII, 1918, Lot 6884)	Huth	1918	6884	f2d756e7-42c7-43b3-a798-79d3ee27cb7b
941	18ba1259-3d22-4a7f-81fb-913191cbe7c6	Sykes                                 (III, 1824, Lot 360)	Sykes	1824	360	14a35bc7-5f73-4685-9eee-7aa45efc18e5
941	22898c47-eed5-4a0b-aee3-23fc9063f55e	Heber (IV, Lot 2357)	Heber		2357	69ed41ad-d4a2-4398-8bef-abc1b663b369
941	90dd4641-7cbe-4d76-b1ad-211b0d5b6615	Britwell (1924, Lot 714)	Britwell	1924	714	56e9d9d3-aed8-431a-8998-3a02631ca8d0
942	0c602ed8-4fd0-4777-939a-748219dc6bd8	Bindley (III, 1819, Lot 1132)	Bindley	1819	1132	7bd5c93d-5e49-4937-af21-b05db93efc2c
942	832acc8b-6f1c-43c9-8697-5fb4493df0ce	Hibbert (1829, Lot 7427)	Hibbert	1829	7427	a21278ab-4268-4d5b-8298-c306e730fdd8
942	ae01a194-9721-4b38-ba63-60497ef2e7cc	Daniel (1864, Lot 1527)	Daniel	1864	1527	f4e939eb-25ef-4561-8be2-7691bf518c71
942	08bef325-785c-4769-a39c-6bc03eacf977	Huth (VII,                                  1918, Lot 6886)	Huth	1918	6886	07be1597-a855-4f3d-b27f-10dcc3917b7f
943	329090ee-dd79-414d-8db9-99bd502d99d5	Steevens  (1800, Lot 1078)	Steevens	1800	1078	bc70a1cc-ae93-4e89-9b2a-fdb419b3b402
943	7d873466-d43c-41cd-a16f-1e17cefddc55	B.A.P.   (1815, No.686)	B.A.P.	1815	686	5efef098-c1b2-4d3e-973b-0d3fb11136a9
943	c3a5ed05-bcf3-4458-9b16-3254da0ed334	Heber  (IV, 1834, Lot  2364)	Heber	1834	2364	4ddb75db-18c0-4c94-8391-34009919029e
943	52b56456-b80d-4a29-8c20-7a82f3bc86a4	Britwell                  (1922, Lot 615)	Britwell	1922	615	85fe233d-4093-4d77-8a7b-fb39425d2046
944	2cee9f29-c5fc-44ce-8f5f-c23867e332db	Bowle (1790, Lot 10004)	Bowle	1790	10004	98f14361-3cef-436c-9960-3e6a1f953bd7
944	36b47132-c3f4-47c4-b38c-dfe051936583	Chalmers (II,                1842, Lot 567	Chalmers	1842	567	e06b5c55-ed9c-4d8e-80aa-44d2114498c9
944	cb4714d1-bec5-4201-9d63-f923e7e1babd	Corser  (V, 1870, Lot 742)	Corser	1870	742	b6846b70-0675-4af7-b49a-35cfb340479a
944	75037585-36f7-4488-aed3-39fc269aec8a	Huth  (VII, 1918, Lot 6891)	Huth	1918	6891	1af79e4f-343c-48a0-8b8a-bfe92253fb26
945	38089e30-3522-4a56-80b4-871eed532932	Ashburnham (III, 1898, Lot 3424)	Ashburnham	1898	3424	50b5071a-74cf-4637-b94f-c0301215f889
945	a51da83b-3f7e-48d9-bf4e-61f15b4337f9	Hoe (I, 1911, Lot 3080)	Hoe	1911	3080	021165ce-7224-43fe-8dec-9e29bf79b039
945	99119ed1-65ee-4c04-a139-a3a97be73b26	Huntington	Huntington			
945	0cd0709c-2e08-48a8-9d2d-1748e0837874	Clawson (II, 1926, Lot 783)	Clawson	1926	783	a93937b3-af0b-4325-81d7-164b4953ed80
946	1cb7c32b-e449-481b-95c5-708c890f4afa	Bowle (1790, Lot 10004)	Bowle	1790	10004	5e1f09d3-af15-4e37-9031-1f5c4d7f8cd1
946	10c7f7e4-c6fe-4a86-b296-0f3cb872d105	Chalmers (II, 1842, Lot 567)	Chalmers	1842	567	c614b8ad-1d0e-47d6-83fc-fce426aa75a8
946	84556a8b-5628-4839-b846-979d37496ee0	Corser (V, 1870, Lot 742	Corser	1870	742	b5011559-0193-4a49-a396-690abe10f274
946	7ae70a63-8ac2-43e9-8574-b730133614de	Huth                               (VII, 1918, Lot 6885)	Huth	1918	6885	2d09d8f0-abfb-4372-95e6-e4ab1fe992f3
947	cab364e7-5962-4288-ae9b-1bd5df107117	Sykes (III, 1824, Lot 363)	Sykes	1824	363	753c5e53-6e32-444f-98d3-acfb13e6799f
947	db0a8d57-a87e-46f7-8c23-299254947652	Heber (IV, 1834, Lot 2359) —	Heber	1834	2359	4acf136f-0a68-4613-b3f6-2fb60c55a402
947	69352f0f-d935-4da7-9dc1-29157294a96e	Britwell (1922, Lot 615) cop	Britwell	1922	615	75ab0caa-b4b9-4154-b997-60ae71a2949d
948	ba65e846-a5b1-4cd6-a89b-d76a2feef224	Gaisford (1890, Lot 1787)	Gaisford	1890	1787	9c8f55a9-38ac-40db-b240-8c5795c63bba
948	a80b80db-5350-4cd5-a069-502fb8468f8f	Adams (1931, Lot 259)	Adams	1931	259	36673446-fb1b-4360-9986-de3183275d0d
949	1af5cc44-25b5-4b96-9bac-23fa5f7d5575	Huntington  duplicate (VII, 1918,                  Lot 791).	Huntington	1918	791	498c6224-c655-43f6-ae70-c0139ed00f6a
950	711ad4fc-d77a-48a0-9e76-f61661c3f0b4	Chew	Chew			
950	bf7a8efb-0dcc-468d-9474-15026bc074f4	Huntington                                 (111, 1917, Lot 267)	Huntington	1917	267	7d54af15-4748-4edd-b662-da2449da7a67
952	ebb722bd-af91-49a8-89c6-929b950a102b	Steevens (1800, Lot 849)	Steevens	1800	849	961d1e0c-3571-4680-9dca-a52c26e8fb7a
952	ea2c6e77-c481-4d4a-a267-cea4dcb813d8	Roxburghe (1812, Lot 3320)	Roxburghe	1812	3320	90d8b167-2bc8-4ae7-8400-18eaf5409be9
952	b9fa00b6-ac6e-4307-9e8b-d3d4d6e9007a	White Knights (1819, Lot 1522)	White Knights	1819	1522	8e57b5f8-970e-49c8-b60a-cc7267f8c26e
952	18b41bac-2965-4fa6-9809-4f489aa69bcb	Perry  (II, 1822, Lot 362)	Perry	1822	362	6ce8cf00-f33d-477e-a4bf-e9c6c31b55d1
952	e12e811a-b43a-4762-ad13-947b9c284f01	Sykes (I, 1824, Lot 1007)	Sykes	1824	1007	068464c5-0550-414a-8ce2-7d2885f172aa
952	7e17ce9b-0cf4-4942-9f28-ff0482d6f5e9	Britwell (1922, Lot 618)	Britwell	1922	618	b354e1be-ee56-4e8e-b1e0-90b0c8f2ac6e
954	41fa534e-59e6-44a4-9176-f19939a21786	Huth  (VII, 1918, Lot 6961)	Huth	1918	6961	94624785-977e-4180-982f-7d5b545f29d4
955	833623e3-5168-41aa-858f-c345cd514275	Lefferts                                  (1902,  Lot 1254)	Lefferts	1902	1254	5cb6a61e-ccf8-4464-a1a0-048dec8e173b
955	855d0b06-b615-4077-a551-08854618a600	Hoe    (IV, 1912, Lot 2972)	Hoe	1912	2972	1db8ec87-4288-4d3a-b473-64067b6a1cbf
955	02c09a27-aae0-4d8d-bc7d-ca2ccc0ad58f	Jones   (1916,  Lot 495)	Jones	1916	495	54accf1c-edab-4162-a1da-7cf7787b15ab
956	6c32cccd-20cd-4530-be1c-604f1a2fef2c	Huth (VII, 1918, Lot 6967	Huth	1918	6967	04dabfb7-2c79-4293-9ce8-fb46dc810ac4
957	1ee0516c-b09d-4676-b0cc-d5481c6946cd	Huth  (VII, 1918, Lot                    6960)	Huth	1918	6960	718da294-c20c-4794-a70a-3d804a969548
958	eb6da96a-fe29-4043-b853-54f93953bc1d	Huth (VII, 1918, Lot 6964)	Huth	1918	6964	7af45480-9542-4a38-a8c3-25b48e5ff026
959	ba0d282b-b41d-43d9-8380-d053de55cebf	Huntington (VIII, 1918, Lot 492)	Huntington	1918	492	0df20d26-d49b-4505-a825-dc031c82c3f6
960	d9746e13-9a3e-4fdb-bd43-f7a2952f9c41	Huth (VII, 1918, Lot 6962)	Huth	1918	6962	fba9b16d-03cf-405a-bae4-8359842cf3f5
961	a5295982-7e12-4694-9dd8-c59d4c36d5a6	Huth (VII, 1918, Lot 6968	Huth	1918	6968	7efe07c5-ac30-45de-a710-92184753fad3
962	dad5519a-9f39-4cfa-bc86-82a0d06ce9ca	Huth (VII, 1918, Lot 6963)	Huth	1918	6963	52e7ce33-9272-4ce7-a27a-133fa707829d
963	bde31dcf-2d48-4d55-9107-371f1001f024	Stradling                                (1901, Lot 1306, resold 1904)	Stradling	1901|1306		1ceb3886-e0e5-4288-be04-e9f9ad8d0ee1
963	258e82d0-5a66-4a09-86b2-f6ac2a10a02b	Hoe (I, 1911, Lot 3124)	Hoe	1911	3124	c6e67d95-5707-4547-a65c-e0c31906eb5a
963	2acba4fc-47de-4caa-9a2d-b76d48a3ff96	Huntington	Huntington			
963	8d8a3cd0-6a4b-41ce-9825-bfaf1972632e	Hagen (1918,                                Lot 1170)	Hagen	1918	1170	119198f9-8573-4003-991a-5f8099ecc2a8
964	d7e6b2e8-afd3-46d0-93f5-aeb6f1cc5335	Huth (VII, 1918, Lot 7004)	Huth	1918	7004	d125a192-5316-4d39-9866-2c4edd38f55f
965	2571ed2a-9c6c-463d-9dab-0b80c28c7a6a	Baron Bolland (1840, Lot 2150)	Baron Bolland	1840	2150	35a8a77d-ada5-4fbd-9f23-73337691517e
965	6b865a09-e87d-4e43-a965-60785066b544	Utterson  (1852, Lot 1721)	Utterson	1852	1721	5a593f9a-9080-48c8-8cf4-754b295f9aba
965	b24454af-e577-4240-8f67-62ab944b1572	Halli-                                   well Phillipps (untraced in sales)	Halliwell Phillipps			0f2d410d-229b-486c-9023-7e68348743cd
965	ad4c24b2-1bfe-4b14-bfd0-6de7ef7bf628	Corser (V, 1870, Lot 807	Corser	1870	807	17868520-200b-4a8b-9f97-d39e629a31a9
965	50705146-88d1-42ec-b819-72f8ce9bfc41	Thomas Brooke (1921, Lot 1359)	Thomas Brooke	1921	1359	b4927baa-d2bd-4e62-bbc3-d9ddcd3ff947
966	19373165-3998-4e5e-89ac-8504becc4ba1	Narcissus Luttrell-Pendarves (1936, Lot 162)	Narcissus Luttrell	1936	162	77f7fc0f-6ee3-42a1-9dbd-a8cd488b984e
967	80662275-4ffe-497b-bc62-0fb311914ba6	Charles Lilburn—	Charles Lilburn			
967	59f55c4b-4a65-4df1-ad12-2126c7ac4e2e	Hagen  (1918, Lot 1174)	Hagen	1918	1174	3f6059ad-9725-4a1b-8091-fcadda498336
968	47bca269-fb72-4c8f-9804-02a6c5bc1ca8	Halsey	Halsey			
968	2cbef50d-0b73-45be-aa83-14e6b7d17214	Huntington copy sold                                    10 December  1917, Lot 360.  	Huntington	1917	360	eae81e7e-8b74-4679-8313-08eb555d8508
969	937795bd-b061-4ff9-a358-d398340bf2ff	Griswold	Griswold			
969	82397ad4-a71b-4df6-a49b-513c957e3f04	Purdy   (1917, Lot 867)	Purdy	1917	867	c2b1f679-418c-4a35-9e1e-e008bf68b7ee
971	f48df68a-1903-471d-8197-97fae659bd29	English Literature from  London  1919, Lot 748.	English Literature from London	1919	748	b5c5e8fa-4be3-4348-811b-ed5cc63b3cc6
972	1882525e-036b-4371-a1ae-2b3283b075d3	Huth copy (VII, 1918, Lot 7016)	Huth	1918	7016	4a0a1577-81fe-42f2-a85f-ad0b2a51017c
973	738d1ec2-6512-4ff1-8dd5-4079b8037250	Mark   Robinson (1918, Lot 863)	Mark P. Robinson	1918	863	5f6c7c8a-c32f-4f7c-8bc8-4a393a95327c
975	408f805a-11df-4db3-9b9b-a672250f562e	Roxburghe (1812, Lot 3329)	Roxburghe	1812	3329	bb22c2fb-8185-45a2-933c-9dcde2b3dc87
975	0df929da-8215-433a-a4ec-c2e1457568ff	Sykes (III, 1824, Lot 509)	Sykes	1824	509	493553bc-98de-4b8e-9dce-d83ba8a6df56
975	f656722e-ade3-48d8-856e-e0f7dd521f5c	Heber (IV, 1834, Lot 2636)	Heber	1834	2636	a7bff081-f3b6-48eb-965a-1615a548f79a
975	584bb03e-ee2a-4f05-91e8-5bdad59dead0	Britwell (1919, Lot 102	Britwell	1919	102	63a6f91e-fab1-4515-807b-1c56c77ffa77
976	7ee2c101-3089-4514-8184-d7314d8b77b9	Britwell copy, 1919, Lot 97.	Britwell	1919	97	13532d93-8114-41c6-ae03-0eb19175617f
977	11f85f3e-af54-48b8-b74f-01dd66917b7b	Hoe (II, 1912, Lot 3121)	Hoe	1912	3121	e5a27c32-0592-4c1b-b2ae-7684cd2f86e3
977	5df92b6e-cbde-4994-a7c6-8a01a21d708e	Hagen (1918, Lot                  1177)	Hagen	1918	1177	6bd00a0c-d56c-4620-94de-b1593b7331c6
979	80a86e81-f67a-4cb3-aac4-4dbab3171746	Park (B.A.P. 1815, No.                  344)	Park	1815	344	7d21cc4b-6161-403f-a5c3-d042b3af53d5
979	a1c6f08a-c84d-449e-88a8-660880bdc0ac	Midgeley (1818, Lot bought in)	Midgeley|Midgeley	1818		9c162c41-4a91-4a4a-9620-eeaa990916a0|839d820a-f3c9-434a-996e-0c428769c3f4
979	6f3a12e8-e8b0-4297-9473-55a99b6ef06a	Chalmers (II, 1842, Lot 1115)	Chalmers	1842	1115	e7797a78-3f61-46c6-a3e2-f198304506eb
979	b4943474-d2d8-4a92-ba8f-248bb1286373	Britwell (1919, Lot 98)	Britwell	1919	98	b688a719-d300-4285-b8a2-686d5a096121
980	4f6dd043-55c6-482b-b3b7-d71b96b8e9a2	Hagen (1918, Lot                                  1182) c	Hagen	1918	1182	4c33fed7-ef4a-4813-ac1d-c882cfbd6a39
981	1cada04b-ed0f-4a9c-be1b-a172f3c822f0	Farmer (by gift to)	Farmer			3a396fb8-e074-472c-9b98-e5bd7c58f2ef
981	b2c8707e-70e7-4ec5-863e-45373edaf702	Reed (1807, Lot 7673)	Reed	1807	7673	9e8abd83-4872-4e41-be22-428609f51ff0
981	fdc7c90a-5f1e-4809-97c2-fe183bb754cc	Heber  (IV, 1834, Lot 2543)	Heber	1834	2543	d8112b1b-c4f3-4f76-8a17-d98fbf90abcd
981	9b4f2742-c7c3-4a8c-9f6e-9789cc7fb02c	Britwell (1923, Lot 638)	Britwell	1923	638	c4a617c4-e56c-4050-83e2-f16a25fc59c0
982	c3474e23-112a-4c20-a7e8-c50d1fd3968a	Britwell copy (1922, Lot                                683)	Britwell	1922		c7eab750-06a6-4a9a-a68f-834ecb821000
982	6e34426c-7195-44ca-bada-03eb61ed7db3	Heber (IV, 1834, 2721)	Heber	1834	2721	9275795d-0264-417a-beff-d33e5fac792d
985	19aa64df-61e3-47e0-a0d7-78b655d52746	Huth (VII, 1918, Lot 7057)	Huth	1918	7057	4d563989-44dc-4987-ad0f-78b7149b7217
987	6fd0fc37-65ec-4ff7-9618-9f7e242d19b0	Mostyn (1919, Lot 326)	Mostyn	1919	326	1904594a-b639-4056-83d4-cb5c95e76dba
987	3e7f293f-766d-4a4f-b4c3-6bca426b96ff	Clawson (II, 1926, Lot 800)	Clawson	1926	800	5ec3155c-4af3-4fa7-b1e1-85a40146b86d
988	037bc5a2-1808-43cc-ace6-5f138ea67509	Thomas Lloyd (1840, Lot 470)	Thomas Lloyd	1840	470	df2f1768-70ea-44b1-bc09-7d8548934f03
988	34b6a49c-0d8f-4850-8f03-8d5301d2c6da	Britwell (1921,                 Lot 729)	Britwell	1921	729	181b4d54-e1cc-43ac-a294-f21f690ba1b2
989	b5d45c3f-bd90-4446-bab6-b087676a31b5	Britwell (1921, Lot 730)	Britwell	1921	730	6e7caaa3-2cc3-494e-b7e2-275d0ee75d54
990	d8738573-63d9-4e88-8b3e-0f87685539ae	Huth (VII, 1918, Lot 7097)	Huth	1918	7097	2f05ad40-cd4e-4a11-b73b-3818222e6fae
990	8c32df9d-3557-436e-8fc1-a29215801cdb	Clawson  (II, 1926, Lot 801)	Clawson	1926	801	030ae6ea-dcec-4239-a99e-2e9443c0a110
991	a75cd4a8-b9c9-4502-a4b6-66944ba1dcba	Utterson (1857, Lot  1607)	Utterson	1857	1607	1c9b3f1c-f0c5-49e3-9592-b79db215ae2d
991	a9fdc927-d71c-4938-b461-909c723b5121	Huth   (VII, 1918, Lot 7102)	Huth	1918	7102	6e23617d-5ac6-4977-8e68-c8d6b036500e
992	9f605a15-426c-467a-8cff-094f80be1dfe	George  Daniel (untraced in sale)	George Daniel			565c5eb6-fdf8-41bc-b4a8-e6b37e8b9646
992	75ae38dc-e66e-42e7-890a-c98b2900fc05	Huth (VII, 1918, Lot 7099)	Huth	1918	7099	058cf804-79c7-426e-93f8-9f678e3fe9a3
992	1c027f31-d9e9-4193-a3b1-5ea85f187b02	Clawson (II, 1926, Lot 802)	Clawson	1926	802	40df782f-2d04-4856-8d7c-c9f5f0e9eef2
994	4e34f4dc-6ba7-4889-a203-b6ae72db1a3a	Hodgson’s,  18 December  1929.	Hodgson’s	1929		d8efa4a1-8510-44c6-b499-4844b6f62e29
995	c483c9f6-f3e9-486d-afaa-873b96dcd58b	Hagen (1918,                Lot  1203)	Hagen	1918	1203	5ecb7097-eca4-401b-bc67-85e7f328f010
997	9a58bc7c-6eb0-401c-88c3-f1f2f3298c2c	Hagen (1918, Lot 1204)	Hagen	1918	1204	0cd5f4bd-c24f-4e03-b26a-6283f48a09e9
999	bac7e27c-44fc-46e5-bd39-65b748876620	Kemble (1798)	Kemble	1798		293c02d3-96e9-4f96-b6f0-bdbabab395a5
999	97802932-7ae2-46cb-9ccf-aad67f2ca222	Devonshire	Devonshire			
999	188a6c6b-f4f7-493a-b4f8-ccf2566ce2bd	Huntington	Huntington			
App.10	4d5c294f-7ac0-4ac1-9284-eef097f5378f	From the Dalrymple Library at New-  hailes, Musselburgh (1937, Lot 104).	Dalrymple Library at Newhailes, Musselburgh	1937	Lot 104	e384bc42-d301-4812-9e9b-2d002c3e0893
App.11	802db21a-11c1-4cc2-9e29-80f6ce0f1763	British Museum, May  1938.	British Museum	May  1938		5cfd37fb-0724-4bcc-bbdb-ce2c702259d5
App.2	5c705a91-5bac-4b34-a800-f1ff50ee23bb	The  Blandford (I, 1819, Lot 1151)	Blandford	1819	Lot 1151	e056362c-f80a-4e9a-bae6-97c53a962853
App.2	082d0f4d-2ac6-4b03-a588-b6d7baa81214	Britwell (1919, Lot 180)	Britwell	1919	Lot 180	10d7706e-3e0d-441a-9ce9-b1fe00257abc
App.3	3490c440-6cf8-4836-be7d-ff993929ee2f	The Gaisford (1890, Lot 1367)	Gaisford	1890	Lot 1367	2d20b568-8c1b-496f-a06a-e095a65e921c
App.3	b954a837-b96e-4496-8c68-d9ee3686ced2	Alden-  ham (1, 1937, Lot 271)	Aldenham	1937	Lot 271	2f0afcbc-152c-406d-bd2a-6e7e204ad6e8
App.4	05e7c6b9-bfed-40da-be1f-271f9743f324	Dalrymple Library at Newhailes, Musselburgh (1937, Lot 171).	Dalrymple Library at Newhailes, Musselburgh	1937	Lot 171	11cff32b-6f73-42fc-8475-1fbc4c3c045c
App.5	d75089c9-69c6-49bf-940a-36628d3a1ee3	The Chalmers (II, 1842, Lot  1484)	Chalmers	1842	Lot  1484	8e36879b-2ba2-4f8b-b088-2c1d0f460a24
App.5	f907b730-2c0f-46e4-88ff-f18c77d1450d	Utterson (1852, Lot 1137)	Utterson	1852	Lot 1137	7e8ac112-c8e4-4165-b3a0-573ffb4f57d1
App.5	c9d89b94-7d1f-4add-ab5f-3130d1fca568	Britwell Duplicate (1854, Lot 241)	Britwell	1854	Lot 241	b9d51fe1-f1ed-4c21-97e5-6659ad62d542
App.5	ebac5876-13ad-46a7-9f3e-f1f83db92297	Aldenham (I, 1937,  Lot 214)	Aldenham	1937	Lot 214	f982ff46-b58c-47a1-9d31-61cb70e76dc8
App.7	1da6f563-8e63-48c2-b629-68dcac692d3f	Dalrymple Library at Newhailes, Musselburgh (1937, Lot 212)	Dalrymple Library at Newhailes, Musselburgh	1937	Lot 212	66a64d29-3efa-4a28-b999-6b89037aa214
App.8	c3db451a-7086-4b18-bfce-4b6e73f116a8	Dalrymple Library at  Newhailes, Musselburgh (1937, Lot 118).  	Dalrymple Library at Newhailes, Musselburgh	1937	Lot 118	6a20e623-d2ae-45e8-8656-7dad97d4e313
App.9	83f7a283-d716-4657-a809-6c23393cf1d9	The Alexander Dalrymple (1809)	Alexander Dalrymple	1809		ec20dfe7-c8b8-4e47-9e44-790b1c2de517
App.9	9442d271-fe6f-4f7f-aad2-d7812029f4d8	Heber (VI,  1835, Lot 2808)	Heber	1835	Lot 2808	205623da-9d6a-400b-a8c3-dba0aad76805
App.9	03ee286d-95be-4cff-9321-68961de569f7	Lowther Castle (1937, Lot 383)	Lowther Castle	1937	Lot 383	98abb17f-137e-4f03-be55-c7bd087968df
MS.103a	385c339f-1494-4268-8941-54539f37da6b	Sotheby’s (15 June 1882, Lot 4)	Sotheby’s	1882	4	d814f00c-3ff8-419f-a3d0-299efb82fe29
MS.103a	ea4b1001-d0d9-4db0-84fd-026f0560f30a	Alfred Morrison  (IV, 1919, Lot 2744).  	Alfred Morrison	1919	2744	5ed9886e-dc67-4f51-963a-269113ab395c
MS.103b	00c2e520-5192-49c3-a4a8-6d285a7d775d	Alfred Morrison  (IV, 1919, Lot 2744).  	Alfred Morrison	1919	2744	00347186-03f1-41f9-8280-f4a457748f59
MS. 103c	608ecc97-58e4-45b2-a59c-d258699ddea0	Alfred Morrison  sale (IV, 1919, Lot 2757)tt.  	Alfred Morrison	1919	2757	492e28fc-66c2-487d-a34a-849ddb87bab1
MS.104a	8b7ee544-9708-44e8-94db-78cad4924134	Sotheby’s (12 June 1882, Lot 12)	Sotheby’s	1882	12	5f8c3387-5119-4811-ab00-4a96be258512
MS.104a	e1b7e1ad-c6d8-4af9-8885-36ac74aad0ea	Alfred Morrison (IV, 1919, Lot 2744).	Alfred Morrison	1919	2744	12b4a9f7-036a-4e74-90f9-842b6b9350ed
MS.104c	f8e50abb-6cda-4d99-8af5-dbbb9a726236	Pepys Papers	Pepys Papers			
MS.104c	d3a923c4-4a44-43d5-b088-dba1c72660a3	Alfred Morrison (IV, 1919, Lot 2678)	Alfred Morrison	1919	2678	5373452b-8ddf-4498-8a9c-2cd037050bfb
MS.104d	35ded7d6-ec28-4ed9-85e1-07ebea39e410	Alfred Morrison  (IV, 1919, Lot 2709).	Alfred Morrison	1919	2709	f9ac7330-3971-4bf9-acd0-667c4ac495e1
MS.105C	437c7c7a-c187-445a-a596-a6e46e401db7	Alfred Morrison sale (IV, 1919, Lot 3042).	Alfred Morrison	1919	3042	c173ee17-f7b0-4ca4-a974-f74b8dc11a21
MS.105D	82c6b02a-c27d-4cfb-98e8-cf8422ada179	Sotheby’s 10 August  1881, Lot 21	Sotheby’s	1881	21	303f63c6-a34a-412a-a642-5399447a5993
MS.105D	da9907bf-d73a-4211-9b68-c26e328ea3b2	Alfred Morrison (IV, 1919, Lot 3043).  	Alfred Morrison	1919	3043	e3527b7c-86d6-49df-b519-eabc9e6b7eb4
MS.105G	c91e279b-e85e-435a-a02d-0a43d65e97de	Sotheby’s  0 August  1881, Lot 20	Sotheby’s	1881	20	54856c33-0de0-46de-96a4-2fd1bb29e5cc
MS.105G	d88864c7-83ec-4c56-b75a-9cba2cd83eda	Alfred Morrison  (IV, 1919,  Lot 3043).  	Alfred Morrison	1919	3043	0ea466c2-ce64-46bd-9f86-cbabb215f6a8
MS.10a	4c09388f-ada0-466b-8e03-6d6998f06f9b	Alfred Morrison  (IV, 1919, Lot 2933).	Alfred Morrison	1919	2933	93cec891-a1d4-4491-adcb-e96afd522eba
MS.10a	9374aa0e-35b5-458b-9327-1d8069619ad0	The Hagen (1918, Lot 282)	Hagen	1918	282	8d1ac7c8-ad43-4feb-ac26-ef5b525d790d
MS.10a	04dc7ddb-e6e6-4ed6-85d0-04fbec70dc11	Clawson (1920, Lot 112)	Clawson	1920	112	f1ed127d-d62f-4bc0-8b88-d676c44200ba
MS.10B	9e9665ee-e5c8-492b-922a-f693790baf1b	Alfred Morrison (IV, 1919, Lot 2933)	Alfred Morrison	1919	2933	c4f7c035-4a2e-4b13-ac0a-0f9530ddf189
MS.116	e94f4a42-9083-46cb-9e32-f043677d9fb6	Nassau (II, 1824, Lot 1141)	Nassau	1824	1141	6778498c-171c-446b-a26a-adcb00d6527d
MS.116	56ec1e7f-2caa-4ce7-a443-3c71323622fe	Heber (IV, 1834, Lot 2632)	Heber	1834	2632	55706f7d-8796-4766-b45e-954faf649d70
MS.116	fe6f0f82-ed3d-42fb-9194-6868aa6d5deb	Britwell (1924, Lot                                 721)	Britwell	1924	721	7587fc0c-8724-4b72-b179-3cc9b97f15f6
MS.11A	be052e4a-f9ee-4dac-b2a2-552e9ec2170d	Alfred Morrison (IV, 1919, Lot 2803)	Alfred Morrison	1919	2803	aecffd09-aeaa-4f0f-a048-7743a962e4c7
MS.11C	673f7083-4358-4cbc-bcff-2806c285be43	Henry  Porter (1879, Lot 104)	Henry Porter	1879	104	bc8169d9-ce79-4d7f-afce-0bf3c7d568fd
MS.11C	8212157f-927b-47e5-a88e-673b16101dc6	Alfred Morrison (IV, 1919, Lot 2933).	Alfred Morrison	1919	2933	6836c9f8-edb5-43c5-9e8f-4dde271717db
MS.120	55ba4e88-6534-49e8-96f9-ad5aea6ee20f	Alfred Morrison (IV, 1919, Lot 3027).	Alfred Morrison	1919	3027	3c85e725-788b-45bb-a6b8-6025788e121f
MS.121	cd1cc23d-bf39-42b0-8a85-523898f48ee5	Pepys Papers	Pepys Papers			
MS.121	cc8a6c00-ab7b-4944-93c0-633b237cd76e	Alfred  Morrison (IV, 1919, Lot 3027).	Alfred Morrison	1919	3027	148aae24-5a8b-4c9f-bf6e-ee3a00cdd08d
MS.122	673230cd-78b0-4318-a3cd-d2accb4b26b1	Pepys Papers	Pepys Papers			
MS.122	c4ee512c-4e0f-4b19-b439-f0ab04de40a2	Alfred Morrison (IV, 1919, Lot 2754).	Alfred Morrison	1919	2754	10176a18-45de-40c8-9179-8e324b9d9fff
MS.123	5c77799b-b717-4456-ba4c-e9eb0417de2a	Alfred Morrison  (IV, 1919, Lot 2754).  	Alfred Morrison	1919	2754	ad0591ad-cbcc-4c29-8452-34d6123f2d3d
